x_cm,y_cm,z_cm,crack_id,crack_set
5.623348981393677,1.0001339644892786,9.069097217085965,0,1
5.063186837985889,1.0739353582717048,8.744007074952389,0,1
4.529619231209229,1.0606373009775378,8.626557008791366,0,1
5.463387434710509,1.1187448982582446,8.752005402936025,0,1
5.309625896694787,0.7771465271639262,9.494762755833934,0,1
4.516539502916273,0.8933214030966674,9.007626844543298,0,1
5.393840687755253,0.9442935513002925,9.133815901923914,0,1
5.034972775175223,0.9582033642708715,9.002274762900088,0,1
5.3114301711405565,0.8744906714535801,9.271446290280807,0,1
4.736798323079422,1.0241790255772982,8.767859959216315,0,1
5.006545393888473,1.0083404532047018,8.879111347881318,0,1
4.904684169960996,0.8607141824052977,9.190279835964361,0,1
5.318406210639444,0.9977813442727101,8.989907451445736,0,1
4.559758953013314,0.8526215898280821,9.113195450966785,0,1
4.441020585223659,0.9043680670960184,8.96127707729154,0,1
5.459932391451636,1.0491443746774174,8.911074811918342,0,1
4.560475201117568,0.9573848519429421,8.872518846953733,0,1
4.7811233871808945,1.1238006191586893,8.551103467579575,0,1
4.976420281076714,1.1681475649222008,8.503319835066977,0,1
5.391645085809631,0.9095363893879597,9.213121652132283,0,1
4.607702385748823,0.7712976331286244,9.313479045361623,0,1
5.3225583112366435,1.176566740499431,8.579989794826323,0,1
5.0162502628982475,0.86399677538486,9.213683697112247,0,1
4.642041626506333,1.0377764621659522,8.710308311407102,0,1
4.55762637964513,0.7494465846348873,9.349827354657823,0,1
4.681715253659294,1.011079717905477,8.782696875286248,0,1
4.663427474474297,0.7238472473244243,9.438038188021288,0,1
4.782305385408104,0.6940694623718415,9.539484098617399,0,1
4.856684346165009,1.1367754928102307,8.542233749343081,0,1
5.247185741551386,0.8000622896218225,9.424751533694726,0,1
4.616621112320701,0.7405152537415185,9.386729239788684,0,1
4.5909772811917335,0.7523070924176929,9.352502776839692,0,1
5.0599621797686964,1.0975539092646138,8.688807883587822,0,1
4.992779478817916,0.9710816596868114,8.960959032515582,0,1
4.488774576711298,1.0257518665107053,8.695435443470808,0,1
5.421962935425005,1.0225245862167471,8.961746242116904,0,1
5.322362985346077,1.0207150525466309,8.938275188862137,0,1
4.84591373086821,0.8062455979497731,9.29921145021935,0,1
4.818189209287636,1.0609385229654749,8.705921185012807,0,1
4.932141129683474,0.7345055470229525,9.488080357340667,0,1
5.39919799124899,1.0663931059485332,8.854566643989797,0,1
4.993933927392468,0.7753226367145396,9.411375211479546,0,1
5.030987962915609,1.00806302197869,8.886530226533868,0,1
5.453232483536635,0.8033150819452242,9.474435282922666,0,1
5.068299011225656,0.9249180997529782,9.088050950018935,0,1
4.798852615877205,0.6816406867624674,9.57265139726664,0,1
4.90655487985907,0.9514628322616769,8.982146389861981,0,1
5.444134789073104,1.0173976774321873,8.979685251999555,0,1
5.066035367789176,0.7154349683728005,9.56907380602471,0,1
4.52896405587001,0.7972366771734078,9.231995055685454,0,1
5.453163574961794,1.095837355225333,8.801838854430073,0,1
4.823648525503329,0.8787580596399333,9.126311352108559,0,1
5.591547220223318,1.0151202709511327,9.025817554848786,0,1
4.501252238813992,0.9366015032532707,8.903874662377175,0,1
9.955023771341756,0.5097124531617467,5.80832299689035,1,1
9.750032514650687,0.577689720558258,4.328337266175807,1,1
6.485735025568053,0.8288005737409357,6.47122557313528,1,1
6.1990436609658826,0.9298291233165346,4.21711129943839,1,1
7.5971024614331775,0.8023455751358016,3.915862352567682,1,1
7.668635164365957,0.7190065577235826,6.27602279251013,1,1
9.150893408399027,0.6365530506560078,4.3266181344108485,1,1
6.416570269940696,0.9942951604623391,1.5631819349923335,1,1
9.525886154718016,0.6745999609065729,2.011731486713137,1,1
